,gtaa_buy_signal,sentiment_buy,risk_buy,dm_buy_signal,paa_buy_signal,daa_buy_signal
2014-05-09,"['NVDA', 'AAPL', 'TSLA']","['CMCSA', 'MSFT', 'INTC']","['MSFT', 'GILD', 'ADBE']","['FANG', 'AZN', 'AVGO']","['TSLA', 'MU', 'FANG']","['EA', 'MU', 'AZN']"
2014-05-12,"['NVDA', 'AAPL', 'TSLA']","['MSFT', 'INTC', 'MNST']","['MSFT', 'GILD', 'ADBE']","['FANG', 'AVGO', 'NXPI']","['FANG', 'MU', 'TSLA']","['MU', 'EA', 'AZN']"
2014-05-13,"['NVDA', 'AAPL', 'TSLA']","['MU', 'MSFT', 'INTC']","['MU', 'MSFT', 'ADBE']","['FANG', 'AVGO', 'MU']","['MU', 'FANG', 'META']","['MU', 'EA', 'AZN']"
2014-05-14,"['NVDA', 'AAPL', 'TSLA']","['MSFT', 'INTC', 'GILD']","['MSFT', 'PCAR']","['AVGO', 'FANG', 'AZN']","['MU', 'FANG', 'TSLA']","['AZN', 'MU', 'EA']"
2014-05-15,"['NVDA', 'AAPL', 'CSCO']","['MSFT', 'INTC', 'GILD']","['MSFT', 'PCAR']","['AZN', 'ILMN', 'AVGO']","['MU', 'FANG', 'TSLA']","['AZN', 'EA', 'AVGO']"
2014-05-16,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'GILD']","['MSFT', 'ADSK', 'PCAR']","['AZN', 'AVGO', 'ILMN']","['FANG', 'MU', 'META']","['AZN', 'EA', 'AVGO']"
2014-05-19,"['NVDA', 'AAPL', 'TSLA']","['MSFT', 'INTC', 'EBAY']","['MSFT', 'GILD', 'EA']","['ILMN', 'AVGO', 'MU']","['MU', 'FANG', 'META']","['EA', 'AVGO', 'MU']"
2014-05-20,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'EBAY']","['MSFT', 'GILD', 'EA']","['ILMN', 'AVGO', 'EA']","['MU', 'META', 'FANG']","['EA', 'AVGO', 'MU']"
2014-05-21,"['NVDA', 'AAPL', 'TSLA']","['MSFT', 'INTC', 'GILD']","['MSFT', 'GILD', 'EA']","['AVGO', 'EA', 'MU']","['MU', 'META', 'FANG']","['EA', 'AVGO', 'MU']"
2014-05-22,"['AAPL', 'NVDA', 'TSLA']","['MSFT', 'INTC', 'CSX']","['MSFT', 'GILD', 'CHTR']","['AVGO', 'EA', 'MU']","['MU', 'META', 'TSLA']","['EA', 'AVGO', 'AAPL']"
2014-05-23,"['AAPL', 'NVDA', 'TSLA']","['CMCSA', 'MSFT', 'INTC']","['MSFT', 'GILD', 'CHTR']","['AVGO', 'EA', 'MU']","['META', 'MU', 'ILMN']","['EA', 'AVGO', 'AAPL']"
2014-05-27,"['AAPL', 'NVDA', 'TSLA']","['INTC', 'MSFT', 'EXC']","['MSFT', 'GILD', 'ENPH']","['MU', 'AVGO', 'NXPI']","['META', 'MU', 'ILMN']","['EA', 'AVGO', 'MU']"
2014-05-28,"['AAPL', 'NVDA', 'TSLA']","['INTC', 'MSFT', 'MU']","['MSFT', 'CHTR', 'ENPH']","['MU', 'AVGO', 'NXPI']","['META', 'MU', 'ILMN']","['EA', 'MU', 'AVGO']"
2014-05-29,"['AAPL', 'NVDA', 'TSLA']","['INTC', 'MSFT', 'GILD']","['MSFT', 'GILD', 'CHTR']","['MU', 'AVGO', 'FANG']","['META', 'MU', 'ILMN']","['EA', 'AVGO', 'ILMN']"
2014-05-30,"['AAPL', 'NVDA', 'TSLA']","['INTC', 'MSFT', 'EXC']","['MSFT', 'CHTR', 'ENPH']","['MU', 'FANG', 'AVGO']","['META', 'MU', 'ILMN']","['EA', 'NFLX', 'ILMN']"
2014-06-02,"['AAPL', 'NVDA', 'TSLA']","['INTC', 'MSFT', 'EXC']","['MSFT', 'CHTR', 'ADSK']","['MU', 'AVGO', 'FANG']","['META', 'MU', 'ILMN']","['EA', 'AVGO', 'MU']"
2014-06-03,"['AAPL', 'NVDA', 'TSLA']","['INTC', 'MSFT', 'MU']","['AMAT', 'MSFT', 'MU']","['FANG', 'MU', 'AVGO']","['META', 'MU', 'FANG']","['EA', 'AVGO', 'ILMN']"
2014-06-04,"['AAPL', 'NVDA', 'TSLA']","['MSFT', 'INTC', 'GILD']","['MSFT', 'AMAT', 'CHTR']","['FANG', 'MU', 'AVGO']","['META', 'MU', 'FANG']","['EA', 'AVGO', 'ILMN']"
2014-06-05,"['AAPL', 'NVDA', 'TSLA']","['MSFT', 'INTC', 'MU']","['MSFT', 'MU', 'COST']","['FANG', 'MU', 'AVGO']","['META', 'MU', 'ILMN']","['EA', 'FANG', 'ILMN']"
2014-06-06,"['AAPL', 'NVDA', 'TSLA']","['INTC', 'MSFT', 'MU']","['MSFT', 'MU', 'VRTX']","['FANG', 'MU', 'AVGO']","['META', 'ILMN', 'MU']","['ILMN', 'EA', 'FANG']"
2014-06-09,"['AAPL', 'NVDA', 'TSLA']","['INTC', 'MSFT', 'EXC']","['MU', 'MSFT', 'COST']","['FANG', 'ILMN', 'AVGO']","['META', 'ILMN', 'FANG']","['FANG', 'PANW', 'ILMN']"
2014-06-10,"['AAPL', 'NVDA', 'META']","['INTC', 'MSFT', 'GILD']","['MSFT', 'VRTX', 'CHTR']","['FANG', 'ILMN', 'MU']","['META', 'ILMN', 'FANG']","['FANG', 'ILMN', 'PANW']"
2014-06-11,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'EXC', 'MSFT']","['MSFT', 'GILD', 'COST']","['FANG', 'MU', 'ILMN']","['META', 'ILMN', 'FANG']","['FANG', 'ILMN', 'PANW']"
2014-06-12,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'CMCSA']","['MSFT', 'MU', 'GILD']","['FANG', 'MU', 'ILMN']","['META', 'ILMN', 'MU']","['FANG', 'ILMN', 'PANW']"
2014-06-13,"['NVDA', 'AAPL', 'INTC']","['INTC', 'MSFT', 'SBUX']","['MSFT', 'GILD', 'AMGN']","['FANG', 'MU', 'ILMN']","['META', 'FANG', 'ILMN']","['FANG', 'PANW', 'ILMN']"
2014-06-16,"['TSLA', 'NVDA', 'AAPL']","['INTC', 'MSFT', 'SBUX']","['MU', 'MSFT', 'GILD']","['FANG', 'MU', 'ILMN']","['META', 'FANG', 'MU']","['FANG', 'MU', 'PANW']"
2014-06-17,"['TSLA', 'NVDA', 'AAPL']","['INTC', 'MSFT', 'GILD']","['MSFT', 'XEL', 'AMGN']","['FANG', 'MU', 'ILMN']","['META', 'FANG', 'MU']","['FANG', 'MU', 'PANW']"
2014-06-18,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'SIRI']","['MSFT', 'XEL', 'AMGN']","['FANG', 'MU', 'EA']","['META', 'FANG', 'ILMN']","['FANG', 'MU', 'PANW']"
2014-06-19,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'SBUX']","['MSFT', 'XEL', 'ROST']","['FANG', 'MU', 'ILMN']","['META', 'FANG', 'ILMN']","['FANG', 'MU', 'PANW']"
2014-06-20,"['AAPL', 'NVDA', 'GOOG']","['MSFT', 'INTC', 'CMCSA']","['MSFT', 'AMGN', 'ROST']","['FANG', 'MU', 'NXPI']","['FANG', 'META', 'ILMN']","['FANG', 'MU', 'ILMN']"
2014-06-23,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'CMCSA']","['MSFT', 'ROST', 'AMGN']","['FANG', 'MU', 'NXPI']","['FANG', 'META', 'ILMN']","['FANG', 'MU', 'TSLA']"
2014-06-24,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'SBUX']","['MSFT', 'EA', 'ROST']","['FANG', 'MU', 'EA']","['META', 'FANG', 'MU']","['FANG', 'MU', 'VRTX']"
2014-06-25,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MU', 'MSFT']","['MU', 'MSFT', 'MRVL']","['FANG', 'MU', 'PANW']","['META', 'FANG', 'MU']","['FANG', 'MU', 'VRTX']"
2014-06-26,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'MU']","['MSFT', 'MU', 'VRTX']","['FANG', 'MU', 'PANW']","['META', 'FANG', 'ILMN']","['FANG', 'MU', 'VRTX']"
2014-06-27,"['NVDA', 'AAPL', 'TSLA']","['MSFT', 'INTC', 'PCAR']","['MSFT', 'CMCSA', 'PCAR']","['FANG', 'MU', 'PANW']","['META', 'FANG', 'ILMN']","['FANG', 'VRTX', 'MU']"
2014-06-30,"['AAPL', 'NVDA', 'TSLA']","['CMCSA', 'MSFT', 'INTC']","['MU', 'MSFT', 'AMGN']","['FANG', 'MU', 'ILMN']","['META', 'FANG', 'ILMN']","['FANG', 'MU', 'VRTX']"
2014-07-01,"['NVDA', 'AAPL', 'TSLA']","['MU', 'INTC', 'MSFT']","['MU', 'MSFT', 'PCAR']","['FANG', 'MU', 'ILMN']","['META', 'FANG', 'ILMN']","['FANG', 'MU', 'VRTX']"
2014-07-02,"['NVDA', 'TSLA', 'AAPL']","['MU', 'MSFT', 'CMCSA']","['MU', 'MSFT', 'SIRI']","['MU', 'FANG', 'ILMN']","['META', 'FANG', 'ILMN']","['VRTX', 'MU', 'FANG']"
2014-07-03,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'CMCSA']","['MSFT', 'MU', 'ANSS']","['MU', 'FANG', 'ILMN']","['META', 'FANG', 'ILMN']","['VRTX', 'MU', 'FANG']"
2014-07-07,"['AAPL', 'NVDA', 'TSLA']","['CMCSA', 'INTC', 'MSFT']","['MSFT', 'MU', 'ADP']","['MU', 'FANG', 'ILMN']","['META', 'FANG', 'ILMN']","['VRTX', 'MU', 'FANG']"
2014-07-08,"['AAPL', 'NVDA', 'TSLA']","['INTC', 'MSFT', 'CMCSA']","['MSFT', 'MRVL', 'PAYX']","['MU', 'FANG', 'AVGO']","['META', 'FANG', 'MU']","['VRTX', 'MU', 'FANG']"
2014-07-09,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'EXC']","['MSFT', 'SIRI', 'AMGN']","['FANG', 'MU', 'AVGO']","['META', 'MU', 'FANG']","['VRTX', 'MU', 'FANG']"
2014-07-10,"['NVDA', 'AAPL', 'TSLA']","['MU', 'INTC', 'MSFT']","['MU', 'MSFT', 'COST']","['MU', 'FANG', 'AVGO']","['MU', 'META', 'ILMN']","['VRTX', 'MU', 'FANG']"
2014-07-11,"['NVDA', 'AMZN', 'AAPL']","['MSFT', 'INTC', 'EXC']","['MSFT', 'ROST', 'AEP']","['MU', 'FANG', 'NXPI']","['MU', 'META', 'ILMN']","['VRTX', 'MU', 'FANG']"
2014-07-14,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'MU']","['MSFT', 'MU', 'ROST']","['MU', 'ILMN', 'AVGO']","['MU', 'META', 'ILMN']","['VRTX', 'MU', 'ILMN']"
2014-07-15,"['NVDA', 'AAPL', 'AMD']","['INTC', 'MSFT', 'MU']","['MSFT', 'MU', 'QCOM']","['MU', 'AVGO', 'NXPI']","['MU', 'META', 'ILMN']","['VRTX', 'MU', 'NFLX']"
2014-07-16,"['NVDA', 'AAPL', 'INTC']","['INTC', 'MSFT', 'SBUX']","['MSFT', 'ROST', 'QCOM']","['MU', 'INTC', 'NXPI']","['MU', 'META', 'ILMN']","['VRTX', 'MU', 'INTC']"
2014-07-17,"['NVDA', 'AAPL', 'MSFT']","['MSFT', 'INTC', 'SBUX']","['MSFT', 'ROST', 'SIRI']","['MU', 'INTC', 'LRCX']","['META', 'MU', 'FANG']","['VRTX', 'MU', 'INTC']"
2014-07-18,"['NVDA', 'AAPL', 'GOOGL']","['INTC', 'MSFT', 'QCOM']","['MSFT', 'QCOM', 'MRVL']","['MU', 'AVGO', 'INTC']","['META', 'MU', 'ILMN']","['VRTX', 'MU', 'EA']"
2014-07-21,"['NVDA', 'AAPL', 'TSLA']","['MSFT', 'INTC', 'GILD']","['MSFT', 'ROST', 'MRVL']","['MU', 'ENPH', 'AVGO']","['META', 'MU', 'ILMN']","['VRTX', 'ENPH', 'MU']"
2014-07-22,"['NVDA', 'AAPL', 'AMZN']","['MSFT', 'INTC', 'MU']","['MSFT', 'PEP', 'MRVL']","['ENPH', 'MU', 'INTC']","['META', 'MU', 'ILMN']","['VRTX', 'ENPH', 'INTC']"
2014-07-23,"['AAPL', 'NVDA', 'META']","['MSFT', 'INTC', 'SBUX']","['MSFT', 'MRVL', 'FAST']","['MU', 'ENPH', 'INTC']","['META', 'MU', 'ILMN']","['VRTX', 'ENPH', 'MU']"
2014-07-24,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'SBUX']","['MSFT', 'GILD', 'FAST']","['ENPH', 'MU', 'INTC']","['META', 'MU', 'FANG']","['ENPH', 'META', 'MU']"
2014-07-25,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'CMCSA']","['MSFT', 'FAST', 'ROST']","['ENPH', 'MU', 'INTC']","['MU', 'FANG', 'META']","['ENPH', 'META', 'MU']"
2014-07-28,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'SBUX']","['DLTR', 'MSFT', 'ROST']","['ENPH', 'MU', 'INTC']","['MU', 'FANG', 'META']","['ENPH', 'META', 'INTC']"
2014-07-29,"['NVDA', 'AAPL', 'TSLA']","['MSFT', 'INTC', 'SBUX']","['MSFT', 'AMGN', 'PCAR']","['MU', 'ENPH', 'INTC']","['MU', 'FANG', 'META']","['ENPH', 'META', 'INTC']"
2014-07-30,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'CSX']","['MSFT', 'GILD', 'AMGN']","['ENPH', 'INTC', 'META']","['MU', 'FANG', 'ILMN']","['ENPH', 'INTC', 'META']"
2014-07-31,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'CSX']","['MSFT', 'GILD', 'AMGN']","['ENPH', 'INTC', 'META']","['MU', 'FANG', 'ILMN']","['ENPH', 'INTC', 'META']"
2014-08-01,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'CSX']","['MSFT', 'GILD', 'AMGN']","['INTC', 'ENPH', 'LULU']","['MU', 'ILMN', 'META']","['ENPH', 'INTC', 'ISRG']"
2014-08-04,"['NVDA', 'AAPL', 'TSLA']","['MSFT', 'INTC', 'CSX']","['MSFT', 'ROST', 'VRTX']","['INTC', 'META', 'LULU']","['MU', 'ILMN', 'AVGO']","['INTC', 'META', 'ENPH']"
2014-08-05,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'SBUX']","['MSFT', 'ANSS']","['INTC', 'LULU', 'FANG']","['MU', 'ILMN', 'AVGO']","['ENPH', 'META', 'INTC']"
2014-08-06,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'PEP']","['MSFT', 'PEP', 'ANSS']","['ENPH', 'INTC', 'FANG']","['MU', 'ILMN', 'AVGO']","['ENPH', 'TSLA', 'META']"
2014-08-07,"['NVDA', 'AAPL', 'TSLA']","['MU', 'MSFT', 'INTC']","['MU', 'MSFT', 'ANSS']","['ENPH', 'TSLA', 'INTC']","['MU', 'ILMN', 'DXCM']","['ENPH', 'DXCM', 'TSLA']"
2014-08-08,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'MU']","['MSFT', 'MU', 'ANSS']","['ENPH', 'FANG', 'INTC']","['MU', 'ILMN', 'AVGO']","['ENPH', 'DXCM', 'TSLA']"
2014-08-11,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'CMCSA']","['MSFT', 'MNST', 'ANSS']","['ENPH', 'TSLA', 'INTC']","['MU', 'ILMN', 'AVGO']","['ENPH', 'TSLA', 'DXCM']"
2014-08-12,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MU', 'MSFT']","['MU', 'MSFT', 'MNST']","['ENPH', 'TSLA', 'INTC']","['MU', 'ILMN', 'AVGO']","['ENPH', 'TSLA', 'DXCM']"
2014-08-13,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'MU']","['MSFT', 'MU', 'MNST']","['ENPH', 'TSLA', 'INTC']","['MU', 'ILMN', 'META']","['ENPH', 'TSLA', 'DXCM']"
2014-08-14,"['NVDA', 'AAPL', 'CSCO']","['INTC', 'MSFT', 'MU']","['MSFT', 'MU', 'CMCSA']","['ENPH', 'TSLA', 'PANW']","['ILMN', 'MU', 'META']","['ENPH', 'TSLA', 'DXCM']"
2014-08-15,"['NVDA', 'AAPL', 'MNST']","['MSFT', 'INTC', 'MU']","['MSFT', 'CMCSA', 'MU']","['ENPH', 'MNST', 'TSLA']","['MU', 'ILMN', 'AVGO']","['ENPH', 'MNST', 'TSLA']"
2014-08-18,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'MU']","['MSFT', 'MU', 'CMCSA']","['ENPH', 'TSLA', 'MNST']","['MU', 'ILMN', 'AVGO']","['ENPH', 'MNST', 'TSLA']"
2014-08-19,"['AAPL', 'NVDA', 'TSLA']","['INTC', 'MSFT', 'GILD']","['MSFT', 'MNST', 'MU']","['ENPH', 'TSLA', 'MNST']","['MU', 'ILMN', 'AVGO']","['ENPH', 'MNST', 'MELI']"
2014-08-20,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'GILD']","['MSFT', 'GILD', 'MNST']","['ENPH', 'MNST', 'GILD']","['MU', 'ILMN', 'AVGO']","['ENPH', 'MNST', 'MELI']"
2014-08-21,"['NVDA', 'AAPL', 'EBAY']","['INTC', 'MSFT', 'GILD']","['MSFT', 'MNST', 'GILD']","['ENPH', 'GILD', 'INTC']","['MU', 'ILMN', 'AVGO']","['ENPH', 'MNST', 'MELI']"
2014-08-22,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'GILD']","['MSFT', 'GILD', 'MU']","['ENPH', 'GILD', 'TSLA']","['MU', 'ILMN', 'AVGO']","['ENPH', 'MNST', 'MELI']"
2014-08-25,"['AAPL', 'NVDA', 'TSLA']","['INTC', 'MSFT', 'MU']","['GILD', 'MSFT', 'MU']","['ENPH', 'GILD', 'MNST']","['MU', 'ILMN', 'AVGO']","['ENPH', 'MNST', 'GILD']"
2014-08-26,"['NVDA', 'AAPL', 'TSLA']","['EBAY', 'INTC', 'CMCSA']","['GILD', 'CMCSA', 'MU']","['ENPH', 'GILD', 'MNST']","['MU', 'ILMN', 'FANG']","['ENPH', 'MNST', 'MELI']"
2014-08-27,"['AAPL', 'NVDA', 'TSLA']","['MSFT', 'INTC', 'MU']","['MSFT', 'MU', 'CSX']","['ENPH', 'GILD', 'MNST']","['MU', 'ILMN', 'ENPH']","['ENPH', 'MNST', 'MELI']"
2014-08-28,"['AAPL', 'NVDA', 'TSLA']","['INTC', 'MSFT', 'CMCSA']","['MSFT', 'CMCSA', 'QCOM']","['ENPH', 'GILD', 'MNST']","['MU', 'ILMN', 'ENPH']","['ENPH', 'MNST', 'MELI']"
2014-08-29,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'MU']","['MSFT', 'GILD', 'ROST']","['ENPH', 'AVGO', 'GILD']","['MU', 'ILMN', 'ENPH']","['ENPH', 'MNST', 'MELI']"
2014-09-02,"['AAPL', 'NVDA', 'TSLA']","['INTC', 'MU', 'EBAY']","['MSFT', 'ROST', 'XEL']","['ENPH', 'AVGO', 'TSLA']","['MU', 'ILMN', 'ENPH']","['ENPH', 'MNST', 'AVGO']"
2014-09-03,"['AAPL', 'NVDA', 'TSLA']","['MSFT', 'INTC', 'GILD']","['MSFT', 'PEP', 'ROST']","['ENPH', 'AVGO', 'GILD']","['ILMN', 'AVGO', 'MU']","['ENPH', 'MNST', 'AVGO']"
2014-09-04,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'MU']","['MSFT', 'MU', 'FAST']","['ENPH', 'AVGO', 'TSLA']","['ILMN', 'AVGO', 'ENPH']","['ENPH', 'MNST', 'AVGO']"
2014-09-05,"['NVDA', 'AAPL', 'TSLA']","['MSFT', 'INTC', 'MU']","['MSFT', 'MU', 'PANW']","['ENPH', 'AVGO', 'PANW']","['AVGO', 'ILMN', 'MU']","['ENPH', 'MNST', 'AVGO']"
2014-09-08,"['NVDA', 'AAPL', 'TSLA']","['MSFT', 'INTC', 'SBUX']","['MSFT', 'MRVL', 'PEP']","['ENPH', 'AVGO', 'TSLA']","['AVGO', 'ILMN', 'ENPH']","['ENPH', 'AVGO', 'MNST']"
2014-09-09,"['AAPL', 'NVDA', 'TSLA']","['MSFT', 'CMCSA', 'INTC']","['MSFT', 'MU', 'MRVL']","['ENPH', 'AVGO', 'TSLA']","['AVGO', 'ILMN', 'ENPH']","['ENPH', 'AVGO', 'MNST']"
2014-09-10,"['AAPL', 'NVDA', 'TSLA']","['MSFT', 'INTC', 'MRVL']","['MSFT', 'MRVL', 'ROST']","['ENPH', 'PANW', 'AVGO']","['AVGO', 'ILMN', 'ENPH']","['ENPH', 'AVGO', 'MNST']"
2014-09-11,"['NVDA', 'AAPL', 'TSLA']","['MSFT', 'INTC', 'MU']","['MSFT', 'MU', 'MRVL']","['ENPH', 'PANW', 'AVGO']","['AVGO', 'PANW', 'ILMN']","['ENPH', 'AVGO', 'MNST']"
2014-09-12,"['NVDA', 'AAPL', 'TSLA']","['MSFT', 'INTC', 'MU']","['MSFT', 'PANW', 'MRVL']","['ENPH', 'PANW', 'AVGO']","['AVGO', 'ENPH', 'PANW']","['ENPH', 'AVGO', 'PANW']"
2014-09-15,"['NVDA', 'TSLA', 'AAPL']","['MSFT', 'INTC', 'TMUS']","['MSFT', 'MU', 'MRVL']","['ENPH', 'PANW', 'AVGO']","['AVGO', 'PANW', 'ILMN']","['ENPH', 'AVGO', 'PANW']"
2014-09-16,"['AAPL', 'NVDA', 'TSLA']","['MSFT', 'INTC', 'MRVL']","['MSFT', 'MRVL', 'XEL']","['ENPH', 'PANW', 'AVGO']","['AVGO', 'ENPH', 'PANW']","['ENPH', 'AVGO', 'PANW']"
2014-09-17,"['AAPL', 'NVDA', 'TSLA']","['MSFT', 'INTC', 'MU']","['MSFT', 'MU', 'MRVL']","['ENPH', 'PANW', 'AVGO']","['AVGO', 'ENPH', 'ILMN']","['ENPH', 'AVGO', 'PANW']"
2014-09-18,"['NVDA', 'AAPL', 'TSLA']","['MSFT', 'INTC', 'MRVL']","['MSFT', 'MU', 'MRVL']","['ENPH', 'AVGO', 'PANW']","['AVGO', 'ILMN', 'ENPH']","['ENPH', 'AVGO', 'PANW']"
2014-09-19,"['NVDA', 'AAPL', 'MSFT']","['MSFT', 'INTC', 'MU']","['MSFT', 'MRVL', 'XEL']","['ENPH', 'AVGO', 'PANW']","['AVGO', 'ILMN', 'PANW']","['ENPH', 'AVGO', 'VRTX']"
2014-09-22,"['NVDA', 'AAPL', 'TSLA']","['MSFT', 'INTC', 'SBUX']","['MSFT', 'MRVL', 'COST']","['ENPH', 'PANW', 'AVGO']","['AVGO', 'ILMN', 'PANW']","['ENPH', 'VRTX', 'AVGO']"
2014-09-23,"['AAPL', 'NVDA', 'TSLA']","['MSFT', 'INTC', 'QCOM']","['MSFT', 'MNST', 'MRVL']","['ENPH', 'PANW', 'AVGO']","['AVGO', 'PANW', 'ILMN']","['ENPH', 'VRTX', 'AVGO']"
2014-09-24,"['AAPL', 'NVDA', 'TSLA']","['CMCSA', 'MSFT', 'CSX']","['MSFT', 'CSX', 'SBUX']","['ENPH', 'PANW', 'AVGO']","['AVGO', 'PANW', 'ILMN']","['ENPH', 'VRTX', 'AVGO']"
2014-09-25,"['AAPL', 'NVDA', 'TSLA']","['INTC', 'MSFT', 'TMUS']","['MSFT', 'XEL', 'ENPH']","['ENPH', 'AVGO', 'PANW']","['AVGO', 'PANW', 'ILMN']","['ENPH', 'VRTX', 'AVGO']"
2014-09-26,"['AAPL', 'NVDA', 'TSLA']","['MSFT', 'INTC', 'CMCSA']","['MSFT', 'CMCSA', 'XEL']","['PANW', 'AVGO', 'VRTX']","['AVGO', 'PANW', 'ILMN']","['ENPH', 'VRTX', 'AVGO']"
2014-09-29,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'XEL']","['MSFT', 'XEL', 'BIIB']","['ENPH', 'PANW', 'VRTX']","['PANW', 'AVGO', 'ILMN']","['ENPH', 'VRTX', 'PANW']"
2014-09-30,"['NVDA', 'AAPL', 'EBAY']","['INTC', 'MSFT', 'MU']","['MSFT', 'ENPH']","['ENPH', 'PANW', 'VRTX']","['PANW', 'AVGO', 'ILMN']","['ENPH', 'VRTX', 'PANW']"
2014-10-01,"['NVDA', 'AAPL', 'TSLA']","['MSFT', 'MU', 'INTC']","['MSFT', 'COST', 'ENPH']","['ENPH', 'PANW', 'AVGO']","['PANW', 'AVGO', 'ILMN']","['ENPH', 'PANW', 'VRTX']"
2014-10-02,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MU', 'MSFT']","['MSFT', 'COST']","['PANW', 'VRTX', 'MNST']","['PANW', 'ILMN', 'AVGO']","['PANW', 'VRTX', 'MNST']"
2014-10-03,"['NVDA', 'AAPL', 'TSLA']","['MSFT', 'INTC', 'MU']","['MSFT', 'COST']","['PANW', 'VRTX', 'MNST']","['PANW', 'ILMN', 'AVGO']","['PANW', 'VRTX', 'MNST']"
2014-10-06,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'PCAR']","['MSFT', 'AMGN']","['PANW', 'MNST', 'VRTX']","['PANW', 'ILMN', 'AVGO']","['PANW', 'MNST', 'VRTX']"
2014-10-07,"['NVDA', 'AAPL', 'TSLA']","['MU', 'INTC', 'MSFT']","['MSFT', 'QCOM']","['PANW', 'MNST', 'VRTX']","['PANW', 'ILMN', 'AVGO']","['PANW', 'MNST', 'VRTX']"
2014-10-08,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'EXC']","['MSFT', 'CSX', 'QCOM']","['PANW', 'MNST', 'VRTX']","['PANW', 'ILMN', 'AVGO']","['PANW', 'MNST', 'VRTX']"
2014-10-09,"['AAPL', 'NVDA', 'TSLA']","['CMCSA', 'MSFT', 'INTC']","['MSFT', 'CSX', 'FAST']","['PANW', 'MNST', 'VRTX']","['PANW', 'ILMN', 'AVGO']","['PANW', 'MNST', 'VRTX']"
2014-10-10,"['AAPL', 'TSLA', 'AVGO']","['MU', 'INTC', 'MSFT']",['MSFT'],"['MNST', 'VRTX', 'ENPH']","['PANW', 'ILMN', 'MNST']","['MNST', 'VRTX', 'PANW']"
2014-10-13,"['AAPL', 'TSLA', 'CSX']","['INTC', 'MSFT', 'SBUX']","['MSFT', 'COST']","['VRTX', 'MNST', 'AMD']","['PANW', 'ILMN', 'MNST']","['VRTX', 'MNST', 'GILD']"
2014-10-14,"['AAPL', 'TSLA', 'AVGO']","['INTC', 'CMCSA', 'MSFT']",['MSFT'],"['MNST', 'AMD', 'VRTX']","['PANW', 'ILMN', 'MNST']","['MNST', 'VRTX', 'PANW']"
2014-10-15,"['AAPL', 'TSLA', 'INTC']","['INTC', 'MSFT', 'EXC']","['MSFT', 'COST']","['ENPH', 'AMD', 'VRTX']","['PANW', 'ILMN', 'AVGO']","['PANW', 'MNST', 'VRTX']"
2014-10-16,"['AAPL', 'TSLA', 'META']","['MSFT', 'INTC', 'MU']","['MSFT', 'CSX', 'TXN']","['AMD', 'VRTX', 'GILD']","['PANW', 'ILMN', 'AVGO']","['PANW', 'MNST', 'VRTX']"
2014-10-17,"['AAPL', 'TSLA', 'META']","['MSFT', 'INTC', 'GILD']","['MSFT', 'SBUX', 'ADSK']","['ENPH', 'PANW', 'AMD']","['PANW', 'ILMN', 'AVGO']","['PANW', 'MNST', 'VRTX']"
